#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2000,-2662818.556570938,299.7471887142047,2028.3723742580441,0.9984181494596522,0
4000,-2669488.012796752,300.7931398463965,2010.3259267225183,1.007380825866117,63.8
6000,-2670892.1776134744,300.61417587922136,2001.8027756778858,1.0116699891356684,63.7
8000,-2672878.700404238,300.4097222735916,1997.78823632636,1.013702931821131,63.7
10000,-2674780.6047534924,299.2214968654497,1999.5687553968028,1.0128002784880061,63.5
12000,-2674849.785910204,300.93539961705505,1995.6788065370547,1.0147744144439286,63.2
14000,-2676192.9191711247,300.37110646264796,1994.9078652377473,1.0151665786732684,63.1
16000,-2674692.5936393104,300.6165528216743,1994.2852297048407,1.0154835236991286,63
18000,-2673744.199660767,300.48753054743514,1998.2940944123495,1.0134463180292537,62.8
20000,-2674476.0095614325,300.7883465452383,1994.72381641372,1.0152602458834652,62.6
22000,-2675215.0414395034,299.307788399136,1993.5186321760325,1.0158740227630694,62.5
24000,-2675257.0915058553,301.16202199036525,1996.1833439089435,1.0145179291778401,62
26000,-2678341.7424004097,299.59734034372167,1994.90682185786,1.0151671096275863,61.3
28000,-2678228.6725506205,300.69665595651185,1992.588169359565,1.016348397256972,60.6
30000,-2679646.859703591,300.2716372675697,1994.3442645542602,1.0154534642364896,59.9
32000,-2674472.013869118,301.22716602206407,1993.6511015196386,1.0158065224041153,59.2
34000,-2676067.3207338452,301.30054717033323,1997.2152068825446,1.0139937776074106,58.7
36000,-2675058.9949554037,301.12258355401406,1998.7037936819022,1.0132385792850036,58.1
38000,-2675818.4369354583,300.9317048562376,1999.3233053531258,1.012924616493733,57.6
40000,-2679884.843658611,300.46604035602155,1996.3504987979854,1.0144329833569612,57.2
42000,-2676850.7688645367,301.1396012651361,1996.3834889526072,1.0144162198938491,56.8
44000,-2675884.869494289,300.12620339919044,1992.8799819160188,1.016199575839354,56.4
46000,-2674875.9742809683,299.58057362100635,1996.4525349704093,1.0143811369659304,56
48000,-2676788.520539893,300.92508975187945,1993.244482764461,1.0160137453450102,55.8
50000,-2678697.646351427,300.5937590520952,1992.5581973664628,1.0163636851352345,55.4
52000,-2675940.1056253426,299.1541696042159,1993.5112166050335,1.0158778016662824,55.2
54000,-2674551.809361946,298.65112214745085,1996.3754922571352,1.014420283246472,55
56000,-2676665.694217153,299.7961905168583,1995.4812351041653,1.0148748866666657,54.8
58000,-2675666.2043980304,298.5940639712339,1994.7197085410621,1.0152623366833842,54.6
60000,-2676179.816058047,300.3739095862315,1995.4010337746395,1.0149156776223858,54.4
62000,-2677932.9183181133,301.06792907568666,1995.1164908626706,1.0150604245901123,54.2
64000,-2679871.3932254594,300.8938026998752,1988.7840104854224,1.01829247502221,54
66000,-2679840.4556323383,299.6145592965604,1994.4155750073303,1.0154171566346468,53.9
68000,-2676895.458823612,300.5240242413595,1995.279990285559,1.0149772473947187,53.8
70000,-2675596.072265124,299.30294942279437,1995.178384423422,1.0150289358247238,53.7
72000,-2675481.4804205988,301.70065465059963,1994.2267186012402,1.0155133182360814,53.6
74000,-2677528.687288901,299.8233987199149,1992.2784554081306,1.0165063958928022,53.6
76000,-2676408.387878109,299.6070555964556,1993.5510303592591,1.0158575132921688,53.5
78000,-2677811.1770724207,300.70060132255907,1992.1966089865903,1.0165481575395199,53.4
80000,-2676500.362865217,299.8769552394137,1993.8185534407044,1.0157212093482635,53.4
82000,-2679713.847502228,301.0546763054586,1991.8299319478792,1.016735294434159,53.3
84000,-2677413.6344739143,301.0514070788205,1990.6809974518799,1.0173221098277707,53.2
86000,-2679466.443467401,299.8521133027095,1993.4369614455006,1.0159156429272238,53.1
88000,-2676515.9853775576,300.24305308534105,1994.8099360394863,1.01521641522529,53
90000,-2678318.9262574334,301.6061159664061,1993.4228884169897,1.0159228150179482,53
92000,-2676296.45543365,300.821015338488,1996.6696259453474,1.0142708468172141,52.9
94000,-2675411.094142897,300.6237223388068,1995.587401558438,1.0148208947101303,52.9
96000,-2678845.43074991,300.79140750038977,1987.2074852040978,1.019100324148488,52.8
98000,-2675868.453292735,300.0392884688801,1992.5787115861337,1.0163532213539135,52.8
100000,-2674615.5760082807,300.74944524998267,1992.8991372331038,1.0161898083479977,52.7
102000,-2676382.4683431312,299.9861149505114,1992.6300523448497,1.0163270346839663,52.7
104000,-2676328.790753886,298.9227652689698,1992.1530611754356,1.016570378948134,52.7
106000,-2675288.6244795136,299.9580389791622,1994.7355109174307,1.0152542937335949,52.6
108000,-2675238.6964782868,301.30228711152284,1994.9670097303613,1.0151364821794813,52.6
110000,-2680036.5388461985,299.91290870238583,1990.5129645693157,1.0174079889803578,52.5
112000,-2678395.7292900644,300.4707782306236,1993.9618864925135,1.0156481957055707,52.5
114000,-2678444.8369720355,299.98987433980255,1992.2073711842747,1.0165426659966286,52.5
116000,-2676696.8071974646,300.09351353976353,1992.6284153580914,1.0163278696183098,52.4
118000,-2674856.304035077,300.8123009795579,1992.4024508551518,1.0164431344945317,52.4
