#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2000,-2693490.112454368,299.07355004825223,2051.9797772926804,0.9980865761712907,0
4000,-2697695.0834427364,300.6117540157727,2029.4198696589563,1.009181737554858,134
6000,-2703432.019886112,300.0209248945611,2023.436505674366,1.0121659189934447,133
8000,-2705392.29942026,300.0524546752789,2020.8516260724973,1.0134605845710445,133
10000,-2707037.5785873868,300.9314662753023,2020.2461881905342,1.0137643037085253,133
12000,-2707909.2976908125,300.39176893301595,2025.2759139143163,1.0112466435906207,133
14000,-2705254.9307896607,300.5924093622613,2020.9241430611555,1.0134242184808233,134
16000,-2707007.3636012413,299.85884878810583,2019.3590708801999,1.0142096568284271,135
18000,-2708513.4893251117,300.94827775217664,2019.1332915416906,1.0143230656788422,136
20000,-2708911.0491913464,300.81571646988056,2017.6721907895585,1.0150575894537814,136
22000,-2709609.108454589,301.11505612699466,2019.348328428139,1.014215052182198,135
24000,-2707037.3424593415,301.7167495227872,2020.744231750245,1.0135144458716978,135
26000,-2710609.5249327365,301.32545054324333,2015.3515507561335,1.016226409492863,134
28000,-2708559.682164261,300.2822490001035,2019.59584348025,1.014090753307102,133
30000,-2708823.196278328,300.37444947785156,2016.7975255651525,1.0154978099335321,132
32000,-2707760.699602347,301.1329846169427,2019.499399263366,1.0141391827290607,132
34000,-2707682.6784682013,300.8572332546707,2018.589067527765,1.0145965334089024,132
36000,-2707971.3573089372,300.3119736708324,2020.2052060725098,1.0137848690492235,132
38000,-2707862.371449977,300.0236050178878,2017.4093815751733,1.0151898216571587,132
40000,-2709447.046740249,299.82306612463225,2016.3503886562262,1.015723002218717,131
42000,-2708594.6127327103,299.8223274034925,2017.4294003586435,1.015179748013334,130
44000,-2708780.7747334503,299.4998062418809,2019.3509837768383,1.0142137185385465,130
46000,-2708575.668892443,300.9399839969601,2016.5787085176103,1.0156080006400077,129
48000,-2708290.2677530013,299.0392430148805,2018.862150434869,1.0144592932457634,128
50000,-2709166.1254016627,300.6078665828307,2015.3743918448065,1.0162148921700147,128
52000,-2710390.1048932914,300.5787147143459,2016.6412192487662,1.0155765193839064,127
54000,-2708617.598126581,299.5788712348728,2020.5206821889037,1.0136265806851568,126
56000,-2706802.72093169,300.7700361158971,2020.3952308036928,1.0136895192907796,126
58000,-2708463.4677158482,299.0702478539533,2016.681318848467,1.0155563257065454,125
60000,-2707770.5370822605,300.98568141168386,2018.6295902581305,1.014576166016117,125
62000,-2707189.713917464,300.0699213628344,2015.2466123345898,1.0162793266865655,125
64000,-2709116.739761267,300.7735185305819,2014.6609851381438,1.0165747415565034,124
66000,-2709973.4072782174,300.5947280316132,2017.2678858303636,1.0152610293737676,124
68000,-2708301.9605578,300.4822753131891,2021.2679193363917,1.0132518557773287,124
70000,-2707038.867876876,300.4379222382257,2018.7700165563922,1.0145055917683672,124
72000,-2709316.5942110997,302.04036902957677,2017.3588444308139,1.015215253322284,124
74000,-2710941.584935503,298.05467276392875,2012.465015464894,1.0176840116734471,123
76000,-2706594.307097772,299.65106698402104,2016.735162886204,1.0155292117581538,123
78000,-2710833.2466141786,300.31560104813207,2017.051578120414,1.0153699055129042,123
80000,-2712056.2775420863,299.7924566548927,2014.4000484253081,1.0167064242734598,123
82000,-2711911.856723301,299.2937597184918,2014.709318564774,1.016550353650897,123
84000,-2709504.077342499,300.5137875204572,2014.2115452505814,1.0168015743529994,123
86000,-2708945.8839939497,300.97530950720756,2014.838734783139,1.0164850590442986,123
88000,-2711121.901014421,301.0248221243401,2014.1048006680649,1.0168554633360953,122
90000,-2710757.47731076,301.0536923999053,2016.4550799969281,1.0156702673951452,122
92000,-2707413.5589161273,299.89631302473737,2016.5807420502736,1.0156069764945326,122
94000,-2709482.2290624604,301.8375841183653,2015.8858645910743,1.0159570570262568,122
96000,-2711015.347877547,299.8163033490097,2015.0440552862692,1.0163814855153726,122
98000,-2707568.0553582143,299.4918210520308,2015.990325200884,1.0159044141676128,122
100000,-2710160.482422406,300.58623544938365,2016.6235067555992,1.015585439438691,122
102000,-2709045.810207516,301.82735943865424,2012.9884760513748,1.0174193715744397,121
104000,-2706978.7922505047,300.0104411821868,2017.4496059858805,1.0151695805506593,121
106000,-2708262.449017694,300.7045756974509,2016.4452198969532,1.0156752338630064,121
108000,-2712275.289662285,300.98031156347156,2013.9862191368513,1.0169153347874087,121
110000,-2710758.244471777,300.54441903287426,2014.271871520596,1.0167711217377429,120
112000,-2709968.6891394183,300.32213351351027,2017.1258215045532,1.0153325332790382,120
114000,-2709614.8761956003,299.02953523255303,2016.530128909944,1.0156324673402601,119
116000,-2707181.1571315583,299.66860985590966,2019.402866410709,1.0141876612916736,119
118000,-2709586.126688579,300.5840260248006,2017.6301250058293,1.01507875249675,119
120000,-2709059.229492113,300.6145090524777,2015.732382891446,1.0160344139299735,119
122000,-2711216.3397531193,299.52175858149826,2013.8687958621406,1.016974628386356,119
124000,-2710753.3814082164,300.3788258444468,2014.2970212850348,1.0167584267111753,118
126000,-2709345.750268219,300.910688321327,2017.2210748388904,1.015284589198708,118
128000,-2712951.0108886193,299.5409638780525,2015.6805804030334,1.0160605257611168,118
130000,-2710923.4240690935,300.8003303749339,2015.7132453082431,1.0160440603631546,118
132000,-2707562.849520685,300.1272083335988,2015.9249164008045,1.0159373762527508,118
134000,-2710346.6991869323,300.3322650034041,2019.1481301174974,1.0143156114908713,118
136000,-2709602.220546605,300.68112776976363,2016.3136605370141,1.0157415040997695,118
138000,-2710046.6097256057,300.8041079985333,2019.1498682701313,1.0143147383336188,118
140000,-2709890.149114426,300.852104105326,2018.5648333523623,1.0146087142960096,117
142000,-2709380.2121060025,300.1463126512155,2017.8332557794656,1.0149765667825905,117
144000,-2705736.622744372,300.8084549388807,2020.0130957175636,1.01388128355834,117
146000,-2707453.454111049,301.08693738659775,2018.5864848422434,1.0145978315369721,117
148000,-2712136.7072649132,299.4198515778924,2017.2508204249552,1.015269618212045,117
150000,-2710755.558535386,299.1812675149352,2018.136002919927,1.0148243068492737,117
152000,-2710476.0199058503,299.7969508379892,2020.0222832047214,1.0138766722125396,117
154000,-2711905.1023198217,300.71565405568276,2016.858209100205,1.0154672554817283,117
156000,-2708312.31121229,301.4722723350087,2017.2594225417977,1.0152652888393403,117
158000,-2709580.1753313113,299.71987404575435,2019.858923643407,1.0139586712306197,118
160000,-2709604.7277029995,300.61968287224806,2013.824966619729,1.0169967620018652,118
162000,-2709424.510056924,299.5973463254696,2016.6960528831426,1.0155489060251828,118
164000,-2708211.0348795317,299.7287504144519,2018.0759061405658,1.0148545275522085,118
166000,-2708726.238729261,299.28547111783547,2012.6961159701816,1.0175671598111837,118
168000,-2708491.7503003683,300.2364713621838,2016.5735765616066,1.0156105852496826,118
170000,-2707995.8770270664,299.7723271478547,2020.105955735482,1.0138346775702276,118
172000,-2710670.073323665,299.93691120550204,2014.6328761968925,1.0165889252025788,118
174000,-2708840.4854612835,299.1025700317119,2017.657876418171,1.0150647908289425,118
176000,-2711069.457576614,298.61488835634015,2019.911664993693,1.0139321960384708,118
178000,-2710680.897657156,300.94719305409865,2014.3419291820787,1.0167357590190207,118
180000,-2710229.2764938604,300.46018439811223,2015.427690032127,1.0161880182653102,118
182000,-2709587.0174937584,299.70350382549196,2015.9316322165084,1.0159339917886765,117
184000,-2708074.540613765,299.11015720057287,2015.131242710708,1.0163375103726666,117
186000,-2713350.40082697,300.8777116915829,2013.9981615476052,1.0169093047815918,117
188000,-2713537.646464886,300.45842452812724,2009.0697517047329,1.0194038651734056,117
190000,-2708593.819057511,299.2345652845171,2018.3278191430036,1.0147278607894317,117
192000,-2711103.311657859,300.01790359290277,2015.2148301575037,1.0162953545407907,117
194000,-2709640.9527943134,300.30036479536005,2017.065455213276,1.0153629199277654,117
196000,-2710408.638135355,298.2893009857633,2018.3423710124846,1.014720544792106,117
198000,-2709537.8999662492,300.1868873973963,2016.306683846163,1.0157450187012513,117
200000,-2707089.256296713,300.32579758065503,2019.7876171448625,1.0139944679856354,117
202000,-2709595.885339549,299.7253078649659,2013.1583036878471,1.01733354328818,117
204000,-2711222.0579844024,301.0277963094233,2015.73695278429,1.0160321104704912,117
206000,-2710790.0563257113,300.71021439251507,2018.550619451732,1.0146158588022234,117
208000,-2710120.3903855123,299.37712851368303,2017.367471311415,1.0152109119512154,117
210000,-2709036.8842769675,300.8973768821343,2014.850022762371,1.016479364296746,116
212000,-2710158.870271761,299.0690365132869,2014.669833410946,1.0165702768395122,116
214000,-2711190.7081902996,300.85064607686024,2015.8121940812402,1.0159941865141031,116
216000,-2710006.0803170744,299.3483219771757,2015.5286734236486,1.016137104520514,116
218000,-2713511.659664616,301.22896981557795,2014.2438345920532,1.016785274512494,116
220000,-2708803.50517183,299.47486094895555,2016.2289360113714,1.0157841868604292,116
222000,-2712790.665810734,300.21045490645605,2011.906520432308,1.01796651558677,116
224000,-2712951.3154923283,300.49945796785687,2012.0573810255619,1.017890190212602,116
226000,-2710852.226248484,301.4232066782585,2017.468528298913,1.0151600590357932,116
228000,-2709261.6585058514,300.54867580308144,2017.2112061351413,1.0152895562258597,116
230000,-2708476.451337941,300.9085704546422,2014.5176439605161,1.0166470750111336,116
232000,-2708510.754500238,300.6845891726983,2016.5926487146025,1.0156009799977352,116
234000,-2708429.8664336577,300.6473866878777,2015.5999940529416,1.0161011492030123,116
236000,-2711497.4429303613,300.29386939000784,2015.2781575506058,1.0162634188324695,116
238000,-2708238.377476217,300.5223085487306,2018.3335311772282,1.0147249890340055,116
240000,-2713669.3395962827,300.5238800461517,2013.5571151907673,1.017132046982806,116
242000,-2708957.4278940633,300.2363214252561,2016.1219136799316,1.0158381080004055,116
244000,-2706344.3128145747,301.36910499857805,2016.291639869275,1.015752597388919,116
246000,-2710918.952347709,300.1241007139011,2016.1032473378752,1.0158475132635651,116
248000,-2712348.9204609916,300.5081139637442,2015.7715477062304,1.016014673201079,116
250000,-2709423.5366852414,299.3117837798328,2011.7906056031995,1.0180251685173303,116
252000,-2710948.658234164,300.08875593261286,2016.5797411450867,1.0156074805788837,116
254000,-2708782.1870241985,301.1860012800789,2012.9352206785084,1.017446289006972,116
256000,-2710276.4917353503,300.5212826577607,2015.3235063756563,1.016240550865198,116
258000,-2709183.1972241886,299.320597277461,2018.0514899648936,1.0148668061618227,116
260000,-2709711.3218519017,300.2646341056183,2015.7887058876825,1.016006024991041,116
262000,-2709028.167331362,301.63809619908994,2015.5392510737813,1.0161317717825022,116
264000,-2706816.1096678376,300.6401796707068,2017.3760590296856,1.0152065903249832,115
