#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2000,-2698390.687953828,300.3018596036411,2053.3370618431004,0.9983511288273078,0
4000,-2702835.384343425,300.13249109947856,2032.3907159078956,1.008640394540607,138
6000,-2707118.2712765895,300.5513176312151,2024.3803435561097,1.0126315344244936,136
8000,-2706423.3324346747,300.3205227549273,2025.5355639434542,1.0120540019366622,137
10000,-2706254.423988605,300.6361030322244,2019.9501759628326,1.0148524443563929,137
12000,-2709338.4319623504,300.7544419365584,2021.3701697030845,1.0141395199549823,137
14000,-2710285.4968921933,300.3457967688639,2022.9113796625757,1.0133668702263872,137
16000,-2707585.5517316274,300.954120364486,2024.561831420337,1.0125407590618547,136
18000,-2708983.0826926623,299.8243175120716,2023.8100292878544,1.0129168962935475,136
20000,-2709312.9971868247,302.01254664352234,2019.9383650721702,1.014858378354908,136
22000,-2709735.5808419194,300.6371036449028,2017.9014196254177,1.01588281450069,137
24000,-2708393.315169841,301.0339678340451,2021.4556493645707,1.0140966358566381,137
26000,-2708553.605848966,301.1234936256859,2017.5147477414728,1.0160775160869808,136
28000,-2710099.5947327577,299.92475912426585,2021.4493163771947,1.0140998129143763,136
30000,-2710610.337129712,301.3535265754605,2020.4906350303697,1.0145809824667633,135
32000,-2709335.4389282484,300.63782671971893,2023.4147587440616,1.0131147678424648,135
34000,-2708766.542532472,300.9905329973103,2023.5732680671354,1.01303540914635,134
36000,-2710181.4025880024,300.3500395593752,2021.4280066078288,1.0141105034920552,134
38000,-2712421.3859108184,301.4584073511201,2019.8601249036376,1.0148976893396542,133
40000,-2710785.485338103,298.6896395944748,2020.4770501626047,1.014587804097567,132
42000,-2713543.767961411,300.0993198646412,2020.200887583548,1.0147264988117322,132
44000,-2709965.954119999,300.51482422563043,2021.4731350784698,1.0140878639351456,132
46000,-2707527.1738001406,300.46563382869505,2021.2397546848674,1.014204954559493,132
48000,-2709603.6488658153,301.48793731135805,2021.8587740103421,1.0138944420375828,131
50000,-2710941.138192108,300.7369186316855,2018.6026101232212,1.0155299330703194,131
52000,-2713342.4984361213,300.22479195327935,2015.9509783953797,1.0168656854869011,131
54000,-2710798.160205679,299.7261427795645,2016.3930591569765,1.0166427444513526,131
56000,-2713739.1527856383,301.085385105489,2016.990478368616,1.016341621608472,131
58000,-2711048.269538466,300.83343125633183,2017.6821060901839,1.015993236678078,130
60000,-2712744.776461832,300.8736573321364,2015.0863043093018,1.017302022831551,130
62000,-2709370.9549411163,300.8307646429612,2021.4126347782533,1.0141182152939714,130
64000,-2711290.5184881575,299.571367522152,2020.218463157159,1.014717670855449,130
66000,-2709695.1167375688,300.1093459756889,2020.6820348752976,1.0144848809330438,129
68000,-2713292.8779878654,300.6426056603236,2015.2654182427077,1.0172116064699535,129
70000,-2711638.0163981244,301.55563588718996,2019.2041974465728,1.0152273733118802,129
72000,-2710898.847082868,301.30817477767187,2014.9836900136806,1.017353829568759,129
74000,-2711362.5136547685,300.96733788046123,2018.875962886963,1.0153924318473766,128
76000,-2709417.9655872006,301.25096694361326,2018.770502450823,1.0154454758801605,128
78000,-2710675.6595126055,299.896967773381,2021.835108852679,1.0139063094602623,128
80000,-2712610.4666578844,300.39904331064287,2016.0924692781978,1.0167943210898116,127
82000,-2712909.5755378623,300.95330528073305,2018.9388206855795,1.015360818540255,127
84000,-2715027.4023170136,300.81083981047504,2017.3193368118502,1.016175940093713,127
86000,-2711366.610136479,300.70544294841665,2018.003388683477,1.0158314822708858,126
88000,-2713179.82075336,301.2384509389004,2019.0694257978823,1.0152951391178244,126
90000,-2709418.2546813786,299.9417195750108,2017.4399256538736,1.0161152000050737,126
92000,-2712220.697170697,300.8347690032048,2021.367087790189,1.0141410661806445,126
94000,-2709932.093832787,299.764453384451,2021.6184578787702,1.0140149668523335,126
96000,-2709972.9535619467,300.327205745909,2020.4278908577476,1.0146124901709437,125
98000,-2713489.6626785006,300.2788013798709,2015.3592993490622,1.0171642218914105,125
100000,-2711904.794673808,300.9343926854203,2017.8149911007285,1.0159263275349877,125
