#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2000,-2617286.4329546224,299.55811692433736,1995.1639757323424,0.9989647163154046,0
4000,-2621222.6234266516,299.7094588480507,1980.0943450134018,1.0065673991946502,80.4
6000,-2628718.0435721464,300.58082789013645,1967.5826402730745,1.0129680828773517,77.3
8000,-2626690.862035094,299.68453126588963,1965.673289824797,1.0139520261771588,76.4
10000,-2627952.778018987,301.31333808447175,1963.597344517199,1.0150239918511548,76.2
12000,-2626752.075260021,300.549933913299,1963.8177228126583,1.0149100865459035,76.1
14000,-2628508.8570703436,299.72496102633767,1963.462103461042,1.0150939055594155,75.7
16000,-2629270.7571711056,300.33440077576756,1962.657303752335,1.0155101510638866,75.4
18000,-2630102.3741024304,299.7650847695167,1959.6542541406172,1.0170663579092545,75.1
20000,-2628758.678637823,301.12382809928977,1962.0607171990835,1.0158189283078856,74.6
22000,-2628003.388491718,301.37951560102294,1965.5535801318122,1.0140137797141682,74.4
24000,-2629177.8593875896,301.0112093463625,1962.5076353750014,1.0155875977722388,74.1
26000,-2629451.299424691,300.9350503248574,1959.8902156374547,1.0169439079381895,73.7
28000,-2631594.247010844,299.10519852945373,1962.8173859197245,1.0154273287559354,73.2
30000,-2632285.995628055,300.107404030009,1959.8841375579727,1.0169470617296728,72.7
32000,-2632143.640341891,299.49746812634964,1961.9522118378407,1.015875107963592,72.3
34000,-2629661.418948002,300.6947050218229,1964.296056717809,1.0146629415682338,72
36000,-2630837.3101458494,300.8027578024037,1962.7085189429013,1.0154836521999917,71.7
38000,-2630151.281594489,299.4259010679303,1958.8921134254429,1.0174620650929653,71.5
40000,-2628081.3893705774,300.3390925369904,1960.8667537747167,1.01643745613179,71.4
42000,-2631262.9082484636,299.4138437473844,1960.9968365091809,1.01637003074831,71.2
44000,-2630320.4717580266,299.437230597405,1961.7218709742233,1.015994389678884,71
46000,-2627794.172977548,300.2669484294745,1965.5871542888783,1.0139964593639446,70.7
48000,-2632007.629731413,299.7970217968631,1960.9598328782502,1.0163892098160683,70.5
50000,-2631746.312574612,300.24833364293164,1961.7901924463977,1.0159590065718163,70.2
52000,-2632000.246158233,300.09054068549557,1961.820560363848,1.01594328007783,69.9
54000,-2629898.9708932415,300.86004551481574,1962.734055685955,1.0154704399438401,69.6
56000,-2628868.743884871,300.0407517029459,1963.2310012881082,1.0152133975637454,69.5
58000,-2627475.244947668,300.9577516222866,1960.4189179251355,1.0166696499387111,69.2
60000,-2631517.3462719955,300.0554410837753,1962.6011027085053,1.0155392312118754,69.1
62000,-2631723.470374955,300.91187586548745,1961.6464728846559,1.0160334405665192,69.1
64000,-2631038.6111248396,299.2732225070315,1960.7327617310705,1.0165069171693388,69
66000,-2628694.5113642495,300.40040418757474,1964.0745253116363,1.0147773871787948,69
68000,-2631976.1718305796,299.6073738607625,1958.4209261897424,1.0177068618736111,68.9
70000,-2630296.81016599,301.713890894507,1962.3051288398744,1.0156924046763842,68.9
72000,-2630224.026399454,301.46433506321074,1960.8342877894277,1.0164542855210472,68.8
74000,-2632465.7512268256,299.6832973119887,1963.9003327572875,1.0148673951401053,68.7
76000,-2632847.972232839,301.08004869772134,1964.166446924071,1.014729896308641,68.6
78000,-2632751.7553035673,300.9886686611763,1958.2750465869603,1.017782674856582,68.7
80000,-2632461.8910852186,299.4066232171994,1959.6240453360313,1.0170820366099371,68.6
82000,-2632980.135438783,301.8849804206998,1960.237014379077,1.0167639935375399,68.6
84000,-2632640.264662545,299.6577738716114,1961.3685932471355,1.0161773885246672,68.5
86000,-2629427.1586467028,301.59796721394474,1964.0072659894056,1.014812139208718,68.5
88000,-2628562.748322768,301.18432857070906,1962.876194824072,1.0153969059667622,68.4
90000,-2631329.7577227578,301.28747982933106,1962.011139443315,1.0158445968791388,68.3
92000,-2633766.2589861024,300.71984231811956,1961.0380130614822,1.0163486896965555,68.3
94000,-2631694.8536221273,300.5726102417327,1960.6298250715645,1.0165602856456724,68.3
96000,-2633209.1123864,301.76932448301994,1961.264138984611,1.016231508751312,68.2
98000,-2633480.2757558823,299.5180757160572,1956.9042080880054,1.0184956457156034,68.1
100000,-2630557.2642812394,301.57556963649,1962.9467806850744,1.0153603931761088,68
102000,-2630877.541054081,299.80112806617274,1965.5598225146096,1.0140105593277409,67.9
104000,-2631244.6394021176,299.38771713032145,1962.9574923154876,1.0153548524727007,67.9
106000,-2632296.421835061,300.5373024896955,1963.4909829308704,1.0150789753284781,67.8
108000,-2630791.960492339,300.2668069926493,1962.2125081675265,1.0157403475536355,67.7
110000,-2631713.6157268435,300.1581325688844,1960.4891285014237,1.0166332401667928,67.6
112000,-2631054.921290593,300.79481081234235,1960.8877691253833,1.0164265627038707,67.6
114000,-2629402.8031256646,298.8477422707157,1964.5692809211946,1.0145218264257914,67.6
116000,-2630274.192852281,300.3567767897905,1964.2959853870725,1.0146629784143382,67.5
118000,-2629396.2588987686,302.01938385268284,1961.2885337380328,1.0162188687360112,67.4
120000,-2631141.711995261,300.6096452748266,1959.175514861687,1.0173148857267555,67.4
122000,-2632063.350406153,299.60578899593906,1960.3148738957964,1.016723609844997,67.3
124000,-2631301.4836390056,299.91353650962475,1959.9964990217618,1.0168887628191854,67.3
126000,-2631532.9344937373,299.290574427101,1959.1517861813575,1.017327207150694,67.2
128000,-2632365.412901152,300.64448462861765,1959.0844075786958,1.017362195988032,67.1
130000,-2633298.404283136,300.78178312032895,1958.2583526144722,1.017791351360349,66.8
132000,-2631963.0626389403,299.403654003674,1959.8534420036385,1.0169629893256447,66.8
134000,-2633308.7829749715,300.5409063303503,1956.9700620042142,1.0184613723620073,66.8
136000,-2631134.9158504903,299.71324063767054,1959.3146654181874,1.0172426360085334,66.7
138000,-2631760.1130787153,299.2387092466154,1962.5845352653857,1.015547804034165,66.7
140000,-2629319.7973972987,301.47136113989177,1962.437250387159,1.0156240229474682,66.6
142000,-2631169.763651544,300.8769755417241,1961.8140236025222,1.0159466651992852,66.6
144000,-2631809.765554797,300.7235529181679,1959.3188083507362,1.0172404850734178,66.5
146000,-2632555.708121801,300.7934008563143,1961.366494992767,1.0161784756232028,66.5
148000,-2630288.091437217,300.85839953663697,1961.8042508727167,1.0159517261385975,66.5
150000,-2630898.3301081117,299.6870579608408,1964.3490316833138,1.0146355779309872,66.4
152000,-2631564.0507795513,301.26916672741044,1962.3402192664676,1.015674242137892,66.4
154000,-2630854.9611199684,300.44103383216964,1963.627842113482,1.0150082272590781,66.4
156000,-2632680.655552333,300.02343980863543,1960.454524985367,1.0166511845180652,66.4
158000,-2631408.2060828395,300.3531079601184,1959.7035745807952,1.0170407610990464,66.3
160000,-2629965.6242384464,299.5817695319742,1962.547675921915,1.0155668774181028,66.3
162000,-2633765.448410291,301.02399648869425,1960.470298860852,1.0166430045781776,66.3
164000,-2634533.5609372407,298.5850740266429,1959.3451677049172,1.017226799989914,66.2
166000,-2629539.522335775,301.05152003190125,1958.401802572788,1.0177167996893206,66.2
168000,-2634009.1074246597,301.4799327108624,1957.5404625167914,1.0181646066501566,66.2
170000,-2630777.9188964013,300.8512410056557,1958.8115882606692,1.0175038921379622,66.1
172000,-2631075.9433040805,299.5624225919171,1960.8998833002067,1.0164202833577496,66.1
174000,-2630133.66384477,299.1272451097158,1960.750309748803,1.0164978197940542,66.1
176000,-2632741.5690705143,299.73381572597157,1960.1160419368262,1.0168267451404347,66
178000,-2630643.820611341,300.9888360591755,1960.6315799078254,1.0165593757874059,66
180000,-2631592.224157095,300.99701392263427,1961.1167977082914,1.016307859556991,66
182000,-2631817.075312093,299.18700202128383,1961.1942129898064,1.016267742286334,66
184000,-2632508.0638505705,300.3547477943882,1964.092467291804,1.014768117189699,65.9
186000,-2633358.958686702,300.25422972014184,1959.1142620644255,1.0173466926425914,65.9
188000,-2632607.9856823124,300.9932768522567,1962.8057037936255,1.0154333723241176,65.8
190000,-2630746.910914194,299.51588741482925,1964.5089198324617,1.0145529984104888,65.8
192000,-2632637.1062856223,299.93020982406625,1962.3246052113618,1.0156823237741026,65.8
194000,-2632284.05260475,300.1001892619058,1960.5439298052854,1.0166048231411584,65.8
196000,-2632851.4817232527,300.9118371639976,1956.727835912687,1.0185874491280607,65.8
198000,-2631902.956834795,300.93321430852717,1962.3789730805515,1.0156541842126443,65.7
200000,-2632111.64400129,301.00526692068246,1962.1053070302544,1.015795843311198,65.7
202000,-2631668.397418255,299.8408212714034,1960.7459709586828,1.0165000691270951,65.7
204000,-2632090.951032825,300.5076796415137,1963.4069032420168,1.0151224444251115,65.6
206000,-2630413.9686320145,300.4998103258065,1961.0170891587697,1.0163595340595257,65.6
208000,-2632866.540411491,300.45440169790606,1961.0998634510127,1.016316635458254,65.6
210000,-2629027.4127240926,301.58314098146366,1962.9819511145406,1.0153422011285098,65.5
212000,-2630566.1108918544,302.26893052980506,1963.8650842924653,1.0148856105042678,65.5
214000,-2632424.710850099,299.222139255269,1960.7404761030148,1.0165029178065783,65.5
216000,-2633603.674343342,300.2126213899388,1957.343583975694,1.0182670182880496,65.5
218000,-2631880.9506333806,299.60209417792817,1963.5918630566991,1.0150268253391226,65.5
220000,-2632711.8766578157,299.07479637404987,1960.906463438528,1.0164168725953384,65.4
222000,-2633703.248334583,300.4783651393162,1959.6222892874787,1.0170829480332495,65.4
224000,-2632334.0741785634,300.6123396391031,1959.1810262002323,1.017312023935697,65.4
226000,-2635470.2135870345,299.4777274937048,1958.748109913888,1.0175368670082832,65.3
228000,-2634281.3879402597,299.8111941416054,1958.4687977466172,1.0176819856989303,65.3
230000,-2633711.745924227,300.2374905646912,1957.6225994915328,1.0181218869959183,65.3
232000,-2631304.436445182,299.67581387593725,1960.9639860891114,1.0163870571611828,65.2
234000,-2632683.64620436,300.57371627731663,1960.096875135183,1.0168366881778308,65.2
236000,-2633737.526593797,300.6323559893654,1958.0303794419322,1.0179098526490875,65.2
238000,-2632093.510801863,299.9402237063827,1957.806820370802,1.0180260862727448,65.2
240000,-2633889.741595909,300.0839989598777,1962.1833432838916,1.0157554449955444,65.2
242000,-2631635.132225983,299.633329401209,1958.944794535816,1.0174347028970008,65.2
244000,-2630986.321530521,299.5886961477336,1956.7293222983296,1.0185866753808985,65.2
246000,-2632402.3763575666,301.41231338406976,1959.7130272606903,1.0170358554008037,65.1
248000,-2631559.5373628326,299.70376947751305,1962.6655103768503,1.0155059048433988,65.1
250000,-2632006.2585514467,300.23373926580206,1959.7787771006908,1.017001734230828,65.1
252000,-2630146.738732379,301.368856363529,1964.9977830291957,1.0143005922111827,65.1
254000,-2631586.420490017,300.558120153052,1960.602398709148,1.016574506045908,65.1
256000,-2629384.392056223,300.2050884617808,1958.454227808315,1.0176895567534552,65.1
258000,-2632476.54320441,299.1753367706514,1961.2940192897731,1.0162160264690543,65.1
260000,-2633167.155327117,299.20396003991914,1957.9503364448892,1.0179514658370268,65.1
262000,-2634891.794627806,301.32315574189056,1958.85956014986,1.0174789737696637,65
264000,-2634675.5086073205,301.4601832088891,1960.1026554279397,1.0168336895523622,65
266000,-2630995.212635888,299.10457301002737,1963.6174697317429,1.0150135888190377,65
268000,-2631958.288526455,300.3081023658732,1962.0022743664124,1.0158491868536714,65
270000,-2631483.827891063,300.4699751496113,1963.5607988325523,1.015042883421376,65
272000,-2632209.1699023377,300.6183819318917,1961.449691457563,1.0161353735966039,65
274000,-2633160.983119929,300.844398506436,1958.861487092067,1.017477972870319,64.9
276000,-2633766.9361573923,300.7032161091047,1959.6501630380944,1.0170684812080049,64.9
278000,-2633897.763606211,301.0199039048424,1960.3622702192379,1.0166990281838444,64.9
280000,-2631105.602211237,298.8887447922687,1958.6724405762234,1.017576177481633,64.9
282000,-2634825.177393062,299.9496350608504,1957.5200622110972,1.0181752174579963,64.9
284000,-2632711.0916459244,300.29036291185037,1960.8463610664523,1.0164480270326641,64.9
286000,-2631152.571300924,300.2257213071209,1961.211187992187,1.0162589461161662,64.9
288000,-2631864.406199841,300.3335475763179,1961.3312578367395,1.0161967322228231,64.9
290000,-2633564.3990708627,299.37742862379025,1959.0921506806571,1.0173581749728833,64.9
292000,-2630670.12785781,299.9260809159714,1964.080897724111,1.0147740947583612,64.8
